Gene name	Mouse gene name	Mouse homology type
U3		
		
		
		
DLGAP2-AS1		
LAIR2		
DLGAP2		
VARS1		
TAS2R20		
		
KIR2DS4		
		
NSF		
SMIM10L1		
LENG8		
		
NAPEPLD		
TAS2R30		
KIR2DS4		
PRB1		
CLN8		
RDH13		
RPS9		
TAS2R50		
TAS2R19		
PRB3		
CLN8-AS1		
KIR3DP1		
KIR3DL2		
TAS2R42		
TAS2R64P		
TAS2R9		
PRH2		
CES1		
TTYH1		
		
CRYZP1		
TAS2R7		
MAPK8IP1P1		
		
HNRNPA1P2		
		
RDM1P2		
		
		
		
STK19		
SDHAP2		
NSFP1		
PRR4		
LILRB3		
STH		
		
		
		
		
5S_rRNA		
Metazoa_SRP		
Metazoa_SRP		
Metazoa_SRP		
MAPT-IT1		
FCAR		
		
AKT3		
MUC20-OT1		
CRHR1		
		
		
		
		
RN7SKP117		
WNT9B		
SAPCD1-AS1		
		
UBDP1		
HLA-DPB2		
SLC5A8		
RNF5		
TAS2R31		
TAS2R8		
MAPT-AS1		
TAS2R13		
		
PRB4		
LINC02210-CRHR1		
		
MAPK8IP1P1		
		
ANO4		
LRRC37A4P		
TAS2R43		
		
		
		
PRH1		
NSF		
LSM2		
		
HLA-DQB1-AS1		
		
		
U6		
		
TAS2R10		
RPS27P14		
TRIM39		
TAS2R14		
RPP21		
MARVELD2		
		
LY6L		
TAS2R15P		
TAS2R63P		
LY6H		
TAS2R46		
ADAM2		
OR2H1		
HSPA1A		
LINC02904		
EGFL8		
PLEKHM1		
LINC01347		
SDCCAG8		
BDP1		
LST1		
		
RXRB		
		
KIR2DL3		
LY6E		
		
TSEN34		
Y_RNA		
Y_RNA		
Metazoa_SRP		
WNT3		
BDH1		
		
RPH3AL-AS1		
CRHR1		
LILRP1		
LILRP2		
TUBB		
LILRB1-AS1		
RPH3AL		
LILRB3		
TARM1		
VSTM1		
MTCO2P32		
CLIC1		
		
		
LINC01347		
LPCAT1		
MUC20		
RNU6-747P		
LENG9		
		
HLA-V		
TSEN34		
TSBP1		
		
MUC4		
LINC01015		
MICC		
		
		
HLA-DMB		
MAS1LP1		
CLPTM1L		
ZFP57		
NDUFA3		
LY6E-DT		
		
OSCAR		
		
		
ADAM9		
AK3P2		
		
RPL13AP		
OCLN		
OR12D3		
GSDMD		
		
HLA-V		
GNL1		
		
LINC01149		
		
MCCD1P2		
LENG1		
PSMB9		
LYPLA2P1		
HLA-DPA2		
HLA-T		
RDH13		
TRIM40		
TSBP1		
TMC4		
U6		
U6		
TFPT		
		
		
ADAM32		
SERF1B		
MAS1LP1		
VSTM1		
		
GNL1		
ATAT1		
MRPS18B		
MCCD1P2		
GP6		
PSMB8		
CCDC125		
		
LINC01511		
TRARG1		
NXN		
SLC6A3		
		
HLA-W		
HCG4B		
YWHAE		
HCG27		
ZC3H3		
OR12D1		
LILRA3		
PYCR3		
NRM		
HCG18		
		
APBA1		
		
OR2AD1P		
AZU1		
		
MAS1L		
		
		
OR2H2		
LAIR1		
ATAT1		
PRTN3		
MSH5		
NAIPP4		
CDC42EP5		
ABR		
		
		
LINC02197		
		
MBOAT7		
		
		
PLPPR3		
ETF1P1		
HLA-P		
OR2U1P		
		
		
ARL17B		
HMGN1P12		
ZNF311		
EEF1D		
		
		
GPR53P		
ABHD16A		
DDR1-DT		
CFL1P5		
MED16		
ADAM18		
AK6		
BRD2		
LINC00533		
OR2U2P		
LINC01556		
PSORS1C1		
RPS17P1		
OR2J3		
		
MICA		
ELANE		
		
		
SMN2		
CFD		
MAPT		
KIR2DL1		
		
TRIM26BP		
		
RPSAP2		
		
MDC1		
PPP1R10		
LILRA1		
LINC02536		
RPL3P10		
PTPRK-AS1		
MRPS17P5		
		
		
		
CCL4L2		
PTPRK		
HLA-DRB4		
PSORS1C1		
MRPS36		
OR2J3		
HLA-W		
KIR3DP1		
TRIM26		
LTA		
NEU1		
HLA-DPB1		
		
TARM1		
CCL3-AS1		
ZFP57		
		
VSTM1		
TBC1D3I		
		
		
CDH12P4		
HCG17		
		
HCG18		
PMCHL2		
POLR1H		
		
Metazoa_SRP		
U6		
		
		
MRPS18B		
C2		
LILRB4		
OR2J2		
IFITM4P		
TNXB		
LY6G5C		
OR2U1P		
HCG27		
RPL15P4		
HLA-DMA		
PPT2		
OSCAR		
CCL3L1		
OR12D3		
		
DDX39BP2		
TIMM22		
		
OR2J2		
HSPA1A		
OR2B3		
Metazoa_SRP		
TBC1D3B		
MICB		
EGFL8		
OR2P1P		
NOP56P1		
UBDP1		
OR2H5P		
HLA-F-AS1		
		
		
CCL18		
HSPA1L		
		
		
MCCD1P1		
		
GPSM3		
POLR1H		
U6		
CCL4L2		
TFPT		
TCF19		
		
		
RPS26P8		
KANSL1		
OR2I1P		
OR2W1		
MICC		
HCG21		
LSM2		
RPL7P4		
OR14J1		
RPSAP2		
PPP1R2P1		
PSORS1C3		
		
OR10C1		
LINC01623		
HLA-N		
OR2T4		
BTNL2		
OR2T2		
HLA-DQB2		
OR2T1		
		
		
OR2T6		
		
NLRP2		
OR2T7		
TBC1D3B		
OR2T3		
OR2T5		
TSBP1-AS1		
ZBED9		
		
MSH5-SAPCD1		
SAPCD1		
OR12D2		
RDH13		
OR5V1		
KRT18P1		
LINC01623		
PPP1R11		
TRIM31		
PRRT1		
GP6		
		
TRIM27		
LRRC37A2		
EHMT2		
LY6G6E		
		
LY6G6F-LY6G6D		
		
HCG4		
OR2I1P		
HCG21		
MAS1LP1		
OR12D2		
MRPS18B		
TCF19		
HLA-W		
TNXA		
B3GALT4		
MTCO3P1		
CCL3		
		
HLA-DRB4		
HLA-DQB3		
IGHA2		
SNHG32		
IGHD4-17		
LILRP1		
DDX6P1		
IGHEP1		
IGHG3		
		
CNOT3		
IGHJ5		
MOG		
		
NDUFA3		
DUX4L9		
CCL3L1		
MAP3K14		
ATP6V1G1P1		
		
TUBB7P		
IGHD1-26		
Metazoa_SRP		
5S_rRNA		
IGHD7-27		
Y_RNA		
Metazoa_SRP		
		
		
Metazoa_SRP		
NLRP7		
RPL13P		
FRG2		
POLR1H		
		
CUTA		
IGHV3-11		
IGHD3-3		
RPP21		
IGHD3-22		
IGHD6-19		
CCL4		
		
IGHJ1		
IGHJ2		
IGHV3-20		
FRG1-DT		
IGHE		
RN7SL301P		
IGHV1-24		
		
		
		
IGHJ3P		
FRG1		
FAM30A		
ELK2BP		
IGHA1		
		
IGHD1-14		
IGHV1-3		
IGHVIII-38-1		
IGHV7-34-1		
IGHV4-34		
		
IGHGP		
		
LINC01596		
PSORS1C2		
		
		
IGHM		
RNU1-51P		
		
5S_rRNA		
LINC00308		
5S_rRNA		
HCP5		
IGHV4-39		
RNU4-45P		
IGHG1		
MDC1-AS1		
TRIM39		
RPL15P4		
IGHV3-33		
MSH5		
LY6G6E		
IGHD6-25		
IGHD2-8		
LINC01238		
IGHVIII-47-1		
IGHV3-21		
HLA-P		
		
IGHV1-17		
		
IGHD6-6		
LINC01880		
IGHD		
RPL13P		
		
VWA7		
IGHV1-12		
IGHD2-21		
PTMAP1		
IGHD5-12		
KIR2DL3		
SLC20A1P2		
TRIM31		
IGHJ6		
MAPK15		
LENG8-AS1		
IGHV1-45		
IGHV3-50		
LENG9		
IGHV4-28		
IGHV3-53		
IGHD4-23		
LILRA2		
IGHG4		
HLA-H		
RPS17P1		
NEK4P1		
		
IGHJ2P		
OR2H1		
IGHV1-68		
IGHVIII-22-2		
IGHVII-40-1		
IGHV3-54		
IGHJ3		
IGHV3-16		
IGHJ4		
		
IGHJ1P		
IGHV7-56		
IGHV3-13		
HCG4P8		
TMEM183AP1		
IGHV1-18		
HLA-U		
IGHVIII-25-1		
HCG27		
IGHD3-9		
IGHVIII-2-1		
IGHVII-74-1		
DDR1		
		
		
IGHVII-15-1		
FAM83H		
IGHVII-44-2		
IGHV3-19		
ADAM6		
COL11A2P1		
IGHD1-20		
DDAH2		
IGHVIII-11-1		
TRIM10		
IGHVIII-5-1		
		
IGHVIII-13-1		
LINC02878		
IGHV1-2		
		
IGHVIII-67-3		
IGHV3-30-2		
HOMER2P2		
GFUS		
IGHD5-24		
IGHD2-15		
IGHV3-64		
IGHV3-65		
IGHV3-35		
IGHVII-22-1		
ELK2AP		
NOP56P1		
LINC02569		
IGHV3-15		
OR2J4P		
		
IGHV5-51		
		
HCG18		
		
		
IGHVII-46-1		
THEMIS		
IGHV3-42		
IGHV3-6		
LINC02569		
IGHV3-7		
		
IGHV2-26		
SAPCD1		
		
HLA-G		
IGHV4-55		
CYB5AP3		
IGHD5-5		
IGHD4-4		
IGHD3-10		
IGHVII-67-1		
LINC01556		
SERPINA1		
IGHV7-27		
OR2J4P		
IGHV3-41		
OR2U1P		
IGHVII-62-1		
IGHVIII-5-2		
HLA-DQB3		
		
IGHV4-59		
OR2J2		
RPL3P2		
TTYH1		
IGHV3-33-2		
IGHV2-70		
DHX16		
IGHVIII-76-1		
IGHV3-43		
IGHV3-66		
DDR1-DT		
LINC01623		
IGHD3-16		
IGHVII-53-1		
IGHV3-22		
NEU1		
IGHV3-72		
		
HLA-DPA3		
IGHV3-48		
HNRNPA1P2		
IGHV7-40		
IGHV3-69-1		
SLC44A4		
IGHV1-69D		
IGHV3-29		
IGHV3-36		
IGHV1-58		
IGHV2-5		
IGHV3-47		
IGHVIII-44		
IGHV8-51-1		
IGHV3-57		
IGHV3-63		
IGHVIII-26-1		
HCG27		
		
		
		
MTCO3P1		
		
IGHVII-30-1		
		
		
IGHD1-1		
CCL23		
HLA-DQB3		
MICG		
IGHV6-1		
DHX16		
TAP1		
		
PUF60		
RPL7AP7		
IGHV3-60		
OR2J3		
IGHV3-38		
DDX39B-AS1		
RING1		
IGHV3-73		
HLA-DQB1-AS1		
IGHV4-61		
RPL3P2		
IGHD5-18		
HLA-A		
IGHVII-51-2		
IGHD6-13		
IGHV3-74		
TRIM10		
IGHV3-25		
CCL3-AS1		
IGHVII-65-1		
IGHV3-75		
IGHV2-70D		
		
		
TUBB		
IGHD1-7		
IGHVII-33-1		
IGHV3-37		
IGHVII-26-2		
IGHV3-62		
		
ATP5MC1P1		
TBC1D3G		
IGHV1-67		
IGHVII-1-1		
IGHD2-2		
HOMER2P1		
IGHVIV-44-1		
IGHD4-11		
PRIMA1		
IGHV1-69-2		
		
IGHV3-30		
IGHVIII-67-4		
HLA-DMB		
IGHV4-4		
OSCAR		
HCG4		
IGHG2		
		
HLA-T		
OR2J1		
RPL13P		
OR2I1P		
TSBP1-AS1		
AGER		
IGHV3-71		
ZNF90P2		
IGHV1-69		
IFI27		
EGFL8		
IGHV3-52		
LY6G6C		
IGHV3-49		
COPDA1		
HLA-B		
IGHV3-76		
IGHVII-49-1		
IGHV1-46		
SLC20A1P1		
		
IGHVII-60-1		
IGHV5-78		
IGHV3-23		
		
DDX6P1		
IGHVIII-67-2		
LY6G5B		
IGHV1-14		
RPP21		
RNF39		
5S_rRNA		
BRD2		
SUCLA2P1		
HLA-DRB1		
KRT18P1		
PPIAP9		
		
HLA-DPA1		
CCL16		
PFDN6		
DDX52		
		
MICB		
PPP4R4		
		
ZNRD1ASP		
		
HLA-DMA		
BAG6		
LENG8		
		
ZNF90P2		
GNL1		
TMPOP1		
		
		
MDC1		
VARS1		
MOAP1		
TMEM251		
SERPINA6		
KIR2DL4		
		
TBC1D3K		
FAM181A-AS1		
HCG4P8		
		
MDC1		
TRIM15		
BTBD7		
ZDHHC20P1		
IER3		
HLA-H		
LINC01015		
NAPRT		
KIR2DL1		
		
RPL12P1		
		
RPL23AP1		
TMPOP1		
RPS18		
GTF2H4		
LILRA3		
HMGB1P24		
LHX1-DT		
CYP21A1P		
OR14J1		
LYZL6		
EHMT2		
LINC02829		
AIF1		
HLA-Z		
HLA-K		
OR11A1		
NCR1		
IFI27L1		
PPT2		
MRPL45		
CCDC166		
TBC1D3L		
ZNF707		
OR5V1		
NOP56P1		
UNC79		
HLA-DOA		
		
CDC42EP5		
		
		
KRT18P1		
OR2W1		
LILRA1		
HLA-Z		
DHFRP2		
ZNF311		
RPL15P4		
ACACA		
PSORS1C2		
NOP56P1		
VARS1		
PSORS1C3		
HLA-DRB7		
HLA-P		
HLA-L		
DDX39BP1		
HLA-DRB1		
OR2G1P		
HLA-DRA		
LILRB5		
GNL1		
LTB		
MCCD1P1		
HLA-T		
		
BAG6		
TARM1		
		
		
OR5V1		
		
OR12D2		
		
HLA-H		
LILRB1		
PPIAP9		
MCCD1P1		
LINC01623		
TRIM31-AS1		
RPS18		
LY6G6E		
		
TIGD5		
TRIM31-AS1		
		
ZNF623		
CFB		
		
MROH6		
LINC02287		
CCDC197		
HLA-P		
		
PPP1R2P1		
SERPINA10		
TRIM39		
NOTCH4		
OR12D1		
WASF5P		
SCRIB		
C6orf47-AS1		
TAP2		
DDAH2		
UBR7		
TCF19		
LINC02570		
LSM2		
HLA-DPA3		
		
HCG15		
PAIP1P1		
LINC01149		
NFKBIL1		
		
HLA-F		
HLA-P		
LINC02833		
HCG4		
HSPA1A		
SERPINA2		
TRIM31-AS1		
TNXB		
ITPK1-AS1		
ASB2		
HLA-DPA1		
C2		
HLA-F		
DDX6P1		
ABCF1		
COL11A2P1		
SUMO2P1		
OR2I1P		
HLA-A		
OR2H2		
C6orf15		
ITPK1		
		
AGER		
FKBPL		
GNL1		
GPR53P		
RPL3P2		
HLA-L		
DDAH2		
LILRA5		
		
TRIM40		
RN7SKP175		
LY6G5C		
		
		
		
		
		
TMC4		
HLA-DPB2		
LY6G6F		
ZNF70P1		
AGER		
HLA-J		
HSPA1B		
OR2J1		
OR2P1P		
WASF5P		
PRRT1		
HLA-K		
HCG14		
OR12D1		
MPIG6B		
HLA-Z		
OTUB2		
C6orf15		
APOM		
		
FAM181A		
RPL13P		
CSNK2B		
LENG1		
NPIPA5		
COX8C		
NOMO1		
LILRP2		
		
IFI27L2		
OR2H5P		
KIR2DS4		
HCG27		
LILRA4		
		
		
HLA-P		
HSPA1L		
CHGA		
HLA-DQB3		
		
TRIM27		
KIR3DL2		
OR2U2P		
MICD		
HLA-A		
OR12D3		
TNF		
HLA-DRB2		
PPP1R11		
DDX24		
NCR3		
		
U6		
U6		
SLC39A7		
PPP1R2P1		
HLA-P		
OR2B3		
UBD		
PSMB8-AS1		
RPL7AP7		
TRIM39		
PSMB8-AS1		
HCG15		
CLIC1		
		
MICB		
TRIM26		
		
U6		
	Olfr734	ortholog_one2many
	Olfr732	ortholog_many2many
	Olfr733	ortholog_many2many
		
		
		
RRN3		
PRR3		
		
GON7		
Y_RNA		
RNU6-1258P		
		
U6		
C6orf47-AS1		
HLA-DMA		
TNXB		
RPL32P1		
HLA-DQA1		
RPL7P4		
OR12D3		
HCG22		
SNHG32		
SAR1AP1		
RPL7P4		
GPR53P		
ABCF1		
DDX39BP1		
TRIM26		
PRR3		
SLC16A1		
EHMT2		
MUC21		
MCCD1P1		
PARN		
		
UBD		
RPL13AP		
		
HCG25		
GPANK1		
LINC02783		
RNF39		
		
PADI1		
		
AKR7A2P1		
		
LRIG2-DT		
HLA-E		
HLA-DOA		
HLA-DQA2		
		
		
VWA7		
HCG15		
MYO19		
CCHCR1		
PADI3		
PAIP1P1		
		
RPL15P4		
HLA-U		
LINC02569		
OR12D1		
LINC02829		
MAS1L		
HLA-Z		
HLA-J		
ABHD16A		
LINC01556		
OR2G1P		
KRT18P1		
OR2J3		
RPS17P1		
HCG4B		
HLA-A		
HLA-Z		
HLA-N		
PBX2		
TNF		
HLA-H		
LTA		
MIR3972		
PADI4		
HLA-Z		
HCG4		
PBX2		
		
HLA-DQB3		
		
ZNRD1ASP		
PLA2G10		
HLA-DQB1-AS1		
MPIG6B		
PADI6		
		
COL11A2		
PSMB9		
RCC2-AS1		
RCC2		
LY6G5B		
HLA-S		
KIFC1		
		
		
PPP1R10		
LINC02829		
ETF1P1		
HLA-U		
HLA-U		
GABBR1		
		
DDX39B		
PKD1P3		
		
		
PPT2		
CEP20		
MOG		
NOP56P1		
OR2I1P		
HNRNPA1P2		
ZNF311		
TAP1		
RPL15P20		
ABCC6P2		
		
PDXDC1		
C6orf136		
CSNK2B		
		
PCGF2		
RXRB		
DPPA2P2		
RPS6KA1		
DDR1		
INPP5D		
		
MLLT6		
GPSM3		
DDX39B-AS1		
PTMAP1		
HCG17		
		
ZDHHC20P1		
MICC		
COL11A2P1		
VPS52		
MICC		
HLA-DMA		
		
HTATSF1P1		
TRIM40		
		
		
ZNHIT3		
PPP1R10		
TRIM39		
LST1		
HLA-L		
TAP2		
BRD2		
HLA-DPA1		
ZFP57		
TSPY24P		
ZNF92P1Y		
VDAC1P6		
RBMY3AP		
RFTN1P1		
SERBP1P2		
TSPY12P		
		
		
HCG4P8		
DUX4L19		
TAP2		
AIF1		
TTTY12		
MIR1976		
RN7SL679P		
TADA2A		
Y_RNA		
RNU7-29P		
		
TTTY7B		
HCG18		
		
		
PPT2		
		
OFD1P3Y		
RBMY2HP		
		
TOMM22P1		
TTTY6		
ELOCP35		
SLC9B1P1		
LINC00265-3P		
USP12PY		
CSPG4P1Y		
USP9YP31		
TTTY23		
KDM5DP1		
TTTY7		
LINC00266-4P		
		
OR10C1		
LINC00279		
LTA		
AGPAT1		
RN7SL32P		
DUX4L17		
ATG16L1		
HCG4		
PRY		
HCG15		
SKIV2L		
ABHD16A		
TSPY18P		
		
PCMTD1P1		
		
TTTY3B		
CCNQP2		
OFD1P18Y		
NCR3		
HSFY7P		
RBMY2YP		
USP9YP18		
		
USP9YP26		
RPL32P1		
TMEM167AP1		
		
TRAPPC2P9		
		
TNXB		
HLA-W		
RBMY1HP		
EIF4A1P2		
ZNF736P6Y		
COL11A2		
TUSC2P1		
RBMY2AP		
		
FAM197Y5		
		
TTTY2B		
FOXO6		
		
VCY1B		
FOXO6-AS1		
XKRYP3		
TTTY21		
PUDPP1		
		
CDRT15P10		
USP9Y	Usp9y	ortholog_one2one
TSBP1-AS1		
C6orf47		
		
PKD1P1		
DDX39B		
ABCC6		
		
		
MRM1		
STK19B		
		
PPP1R18		
RGL2		
GGNBP2		
UBDP1		
SFTA2		
PRRT1		
OR11A1		
HLA-DPA2		
		
TMEM183AP1		
RPL35AP4		
		
ATF6B		
DDAH2		
NRM		
POLR1H		
TRIM39		
SERTAD4-AS1		
CDY3P		
ZNF736P9Y		
TSPY14P		
LINC00265-2P		
		
SERTAD4		
PRY2		
OFD1P13Y		
ELOCP11		
CCL15		
ST13P19		
TSPY25P		
CDY11P		
		
		
TPTE2P4		
USP9YP13		
OFD1P8Y		
HHAT		
RNF19BPY		
		
TSPY23P		
XKRYP5		
PIP4K2B		
FAM197Y2		
TUBB1P2		
CICP1		
DUX4L31		
TSPY13P		
		
ACTR3BP1		
RPS24P1		
RBMY2FP		
U6		
SNORD32B		
USP9YP9		
		
		
CSPG4P2Y		
		
		
Y_RNA		
RBMY2DP		
U6		
Y_RNA		
5S_rRNA		
TTTY1B		
SNORD117		
SNORD48		
SNORD52		
USP9YP3		
U1		
U6		
RCC2P2		
ZNF736P8Y		
UBE2Q2P5Y		
OR2G1P		
DNM1P48		
MICD		
RBMY2OP		
		
		
PRR3		
EIF1AY		
AATF		
MPV17L		
TUBB		
HCG25		
		
HLA-C		
NTAN1		
HSFY4P		
KRT18P10		
		
CDY19P		
NEFLP1		
		
TRIM15		
TSPY19P		
BPY2		
HLA-S		
DHFRP2		
HLA-DPB1		
MTND1P12		
USP9YP12		
CDY18P		
STSP1		
		
CTBP2P1		
MTND6P1		
DLGAP5P1		
CDC27P2		
TTTY8B		
MCCD1		
		
RNU5A-8P		
PABPC1P5		
		
TBC1D3H		
BPNT2P1		
TRIM27		
OR2J4P		
		
MAS1LP1		
AIF1		
TRIM40		
TSPY22P		
		
TRAPPC2P5		
CDY14P		
RCC2P1		
SHROOM2P1		
TTTY2		
TRIM60P5Y		
HSFY8P		
		
OR2P1P		
USP9YP22		
HSD17B8		
TTTY18		
		
HLA-DQA1		
RBMY2QP		
		
DUX4L18		
HLA-DOB		
USP9YP11		
USP9YP25		
		
PNPLA4P1		
		
TSPY16P		
RBMY2BP		
CCL4		
NPIPA3		
CDY23P		
RANP1		
		
HLA-DPB2		
		
RBMY2GP		
CSPG4P4Y		
ZNRD1ASP		
CICP2		
ELOCP9		
CYCSP49		
ZNF736P11Y		
		
OFD1P9Y		
		
PRORY		
		
		
BPY2DP		
		
TRAPPC2P4		
		
ELOCP16		
OFD1P10Y		
		
RAB9AP3		
		
ZNF90P2		
BMERB1		
CSPG4P3Y		
RAB9AP2		
USP9YP19		
RBMY2JP		
		
HLA-H		
GOLGA2P3Y		
DDX39BP2		
CHEK2P1		
		
		
RBMY2TP		
BTNL2		
USP9YP29		
HLA-DRA		
USP9YP36		
C17orf98		
BAG6		
RBMY2UP		
GABBR1		
FAM224B		
NPEPPSP1		
ZNF886P		
OFD1P11Y		
ELOCP8		
OFD1P16Y		
TTTY25P		
SOCS7		
FAM197Y1		
		
		
TMEM183AP1		
VARS1		
HLA-K		
		
REREP2Y		
ASS1P6		
SFTA2		
SNX18P1Y		
		
LY6G6D		
RBMY2NP		
TTTY1		
		
USP9YP4		
ZNF736P12Y		
HCG4P8		
		
PTMAP1		
USP9YP8		
COL11A2P1		
MED14P1		
UBE2Q2P4Y		
NELFE		
HSFY5P		
C6orf136		
ZNF885P		
ARSFP1		
		
ZNF736P7Y		
SURF6P1		
XGY1		
		
		
ANKRD20A6P		
BFAR		
		
		
OFD1P15Y		
CDY17P		
TTTY8		
EPOP		
LRRC37A9P		
RAB9AP1		
ZNF736P4Y		
RBMY2KP		
HSFY6P		
TSPY21P		
RDM1		
		
CDY15P		
TTTY19		
USP9YP20		
TSPY17P		
IER3		
TTTY4		
		
TSPY15P		
XKRYP6		
USP9YP35		
GAPDHP17		
		
ELOCP4		
TTTY23B		
		
USP9YP30		
TTTY22		
HLA-DQB2		
		
PKD1P6		
TSPY11P		
		
TSPY9P		
POLR2LP1		
HLA-E		
MXRA5Y		
DUX4L16		
TSPY10		
ETF1P1		
LY6G6C		
SCARNA5		
HLA-DMB		
SCARNA6		
NDE1		
SAG		
MAS1L		
HLA-J		
MTCYBP1		
		
SNX3P1Y		
USP9YP17		
RAB9AP5		
TTTY17A		
HLA-DMB		
AGPAT5P1		
TRIM31		
		
TSPY20P		
FAM41AY1		
		
TTTY6B		
TRIM40		
ELOCP15		
LINC00266-2P		
		
FAM197Y4		
TRIM60P3Y		
		
UQCRHP1		
PRYP3		
HLA-F		
DDX39BP1		
USP9YP21		
MTND1P1		
TTTY4B		
USP9YP33		
PRYP4		
HLA-A		
RPL26P37		
RPL17P40		
DDAH2		
LINC00280		
		
		
PRRC2CP1		
MARF1		
RBMY1A1	Rbmy	ortholog_many2many
RBMY1A1	Gm10352	ortholog_many2many
RBMY1A1	Gm10256	ortholog_many2many
RBMY1A1	Gm3376	ortholog_many2many
RBMY1A1	Gm4064	ortholog_many2many
RBMY1A1	Gm21693	ortholog_many2many
RBMY1A1	Gm21708	ortholog_many2many
RBMY1A1	Gm29289	ortholog_many2many
RBMY1A1	Gm21704	ortholog_many2many
RBMY1A1	Gm21677	ortholog_many2many
		
MICG		
HCG22		
		
LINC01623		
		
HLA-N		
FLOT1		
TTTY17C		
TSPY5P		
ELOCP5		
TRAPPC2P10		
XKRYP4		
ZNF445		
TTTY3		
ZNF736P10Y		
		
		
CYCSP48		
TSPY1		
		
DGKD		
		
OR2P1P		
CDY12P		
FKBPL		
		
PCDH11Y	Pcdh11x	ortholog_one2many
TCF19		
HLA-DQA2		
HCG21		
OR2J3		
MTND2P3		
OR2U1P		
CDY20P		
ZNF852		
TNF		
CDY13P		
RBMY1KP		
HEATR9		
HLA-DOA		
RBMY1J	Rbmy	ortholog_many2many
RBMY1J	Gm10352	ortholog_many2many
RBMY1J	Gm10256	ortholog_many2many
RBMY1J	Gm3376	ortholog_many2many
RBMY1J	Gm4064	ortholog_many2many
RBMY1J	Gm21693	ortholog_many2many
RBMY1J	Gm21708	ortholog_many2many
RBMY1J	Gm29289	ortholog_many2many
RBMY1J	Gm21704	ortholog_many2many
RBMY1J	Gm21677	ortholog_many2many
HLA-B		
EI24P3		
SAPCD1-AS1		
LINC02570		
		
LY6G5B		
		
ZKSCAN7		
ZDHHC20P1		
TRIM26BP		
OR2U2P		
HLA-A		
HCG9		
SAR1AP1		
ZNF311		
ABCC1		
TRIM40		
GOLGA6L11P		
RNF39		
TTTY11		
OFD1P12Y		
CDY22P		
		
RPS4Y2		
CFB		
		
		
CDY10P		
TTTY21B		
		
ANKRD36P1		
		
		
		
		
DNM1P24		
ARSDP1		
RBMY1B	Rbmy	ortholog_many2many
RBMY1B	Gm10352	ortholog_many2many
RBMY1B	Gm10256	ortholog_many2many
RBMY1B	Gm3376	ortholog_many2many
RBMY1B	Gm4064	ortholog_many2many
RBMY1B	Gm21693	ortholog_many2many
RBMY1B	Gm21708	ortholog_many2many
RBMY1B	Gm29289	ortholog_many2many
RBMY1B	Gm21704	ortholog_many2many
RBMY1B	Gm21677	ortholog_many2many
		
RPP21		
ZKSCAN7-AS1		
TTTY5		
RBMY2XP		
ZNF660		
CDY4P		
		
		
		
ELOCP17		
		
CCL18		
GOLGA6L16P		
MPRIPP1		
CDY1		
ZNF197		
RBMY1D	Rbmy	ortholog_many2many
RBMY1D	Gm10352	ortholog_many2many
RBMY1D	Gm10256	ortholog_many2many
RBMY1D	Gm3376	ortholog_many2many
RBMY1D	Gm4064	ortholog_many2many
RBMY1D	Gm21693	ortholog_many2many
RBMY1D	Gm21708	ortholog_many2many
RBMY1D	Gm29289	ortholog_many2many
RBMY1D	Gm21704	ortholog_many2many
RBMY1D	Gm21677	ortholog_many2many
HNF1B		
Y_RNA		
MRPS18B		
RBMY2WP		
		
USP9YP24		
ELOCP10		
NPIPA1		
TTTY13		
GPANK1		
ELOCP34		
PPP1R12BP1		
ZNF197-AS1		
		
		
TTTY17B		
ZNF35		
		
SLC25A15P1		
TTTY10		
		
		
LINC01015		
POLR2LP1		
SLC39A7		
NOMO3		
RPL7AP7		
LY6G6C		
HLA-B		
UBE2V1P3		
FAM8A4P		
PARP4P1		
BPY2B		
RNU6-280P		
Y_RNA		
		
UBD		
RPL13AP		
ZNF311		
		
GOLGA2P2Y		
		
SOCS5P3		
ARSLP1		
		
ZNF502		
		
RBMY2EP		
		
TRIM60P8Y		
FLOT1		
		
FAM197Y9		
RPP21		
TBL1YP1		
FAM197Y3		
MED13P1		
POLR2LP1		
TSPY6P		
MAS1L		
CYCSP46		
RNU6-303P		
RNU2-57P	Gm25259	ortholog_one2many
RNA5SP518		
		
RN7SL702P		
GABBR1		
RNA5SP520		
RNA5SP521		
		
		
RNU6-109P		
RNA5-8SP6		
RNU1-86P		
RNA5SP519		
ZNF501		
RN7SL818P		
RNU6-184P		
RNU1-107P		
RN7SL725P		
RNU1-40P		
PIGW		
RNU6-1314P		
SNORA70		
RNU1-97P		
HCG27		
OFD1P6Y		
PSORS1C2		
HSFY2	Hsfy2	ortholog_one2many
CCL5		
LINC02829		
HCG25		
KIAA1143		
GPM6BP2		
USP9YP2		
ELOCP14		
PRYP6		
PSORS1C1		
XKRYP2		
OR2H5P		
USP9YP10		
HCG24		
USP9YP28		
RNU1-41P		
OFD1P7Y		
PRRT1		
KIF15		
MTCYBP2		
ZNF839P1		
CD24P4		
RNU6-255P		
		
ZFP57		
GAPDHP19		
CLUHP1		
SRCIN1		
TAF9P1		
		
CDY5P		
ELOCP36		
PRYP1		
ACTG1P2		
XKRY		
USP9YP23		
USP9YP27		
RNU1-128P		
TRAPPC2P3		
HLA-DQA2		
OFD1P1Y		
ELOCP6		
PRRC2A		
CDY6P		
USP9YP7		
USP9YP6		
CDY7P		
USP9YP34		
OR2J4P		
